location,vendor,lat,lon,bathrooms,parking_lots,num_bedrooms,m2,final_price,price_square_meter,ZIP,Calle,Ciudad
"Aguascalientes, Roma Sur, Cuauhtémoc, Distrito Federal",Remax Real Estate Consultants,19.4088,-99.1637,2.0,1,2.0,70.0,4996100.0,71372.85714285714,06760,Medellín,Ciudad de México
"Monterrey, Roma Sur, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4089339,-99.1617879,2.0,1,2.0,65.0,4231337.0,65097.49230769231,06760,Monterrey,Ciudad de México
"Torreon, Roma Sur, Cuauhtémoc, Distrito Federal",Aire Y Acero Inmobiliaria,19.4058243,-99.1628061,2.0,2,3.0,115.0,8028800.0,69815.65217391304,06760,Quintana Roo,Ciudad de México
"Roma Norte 0, Roma Norte, Cuauhtémoc, Distrito Federal",Pireal Estate,19.4195256,-99.162549,2.0,1,2.0,91.0,8250000.0,90659.34065934064,06700,Calle de Durango,Ciudad de México
"Tlacotalpan, Roma Sur, Cuauhtémoc, Distrito Federal",Grupo Inmobiliario Gid13,19.4088805,-99.1672582,2.0,2,2.0,129.0,7250000.0,56201.5503875969,06760,Tlacotalpan,Ciudad de México
"Condesa, Cuauhtémoc, Distrito Federal",Heyserenta Com,19.4149803,-99.1774462,2.0,1,2.0,114.0,7900000.0,69298.24561403508,06140,Calle Pachuca,Ciudad de México
"Condesa, Cuauhtémoc, Distrito Federal",Heyserenta Com,19.4149803,-99.1774462,2.0,1,2.0,130.0,8500000.0,65384.61538461538,06140,Calle Pachuca,Ciudad de México
"Tlacotalpan, Roma Sur, Cuauhtémoc, Distrito Federal",Grupo Inmobiliario Gid13,19.4088805,-99.1672582,2.0,2,2.0,141.0,7500000.0,53191.48936170213,06760,Tlacotalpan,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4044416,-99.1626881,2.0,1,3.0,90.0,1494000.0,16600.0,06760,Eje Vial 3 Poniente,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Heyserenta Com,19.405299,-99.1649891,1.0,1,1.0,75.0,6500000.0,86666.66666666667,06760,Quintana Roo,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Mi Casa Propia,19.4118805,-99.1642582,2.0,2,2.0,141.0,7500000.0,53191.48936170213,06700,Calle de Chiapas,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Mi Casa Propia,19.4108805,-99.1652582,2.0,2,2.0,129.0,7250000.0,56201.5503875969,06700,Coahuila,Ciudad de México
"Monterrey, Roma Sur, Cuauhtémoc, Distrito Federal",Coldwellbankerarsespacio,19.4057767,-99.1610681,2.0,2,2.0,164.0,6516000.0,39731.70731707317,06760,Monterrey,Ciudad de México
"Monterrey, Roma Sur, Cuauhtémoc, Distrito Federal",Coldwellbankerarsespacio,19.4057767,-99.1610681,2.0,2,2.0,140.0,6385000.0,45607.142857142855,06760,Monterrey,Ciudad de México
"Monterrey, Roma Sur, Cuauhtémoc, Distrito Federal",Coldwellbankerarsespacio,19.4057767,-99.1610681,2.0,1,2.0,84.0,4116000.0,49000.0,06760,Monterrey,Ciudad de México
"Monterrey, Roma Sur, Cuauhtémoc, Distrito Federal",Coldwellbankerarsespacio,19.4057767,-99.1610681,2.0,1,2.0,88.0,4236000.0,48136.36363636364,06760,Monterrey,Ciudad de México
"Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",Coldwellbankerpremium,19.4148447,-99.1602414,2.0,2,2.0,114.0,6620120.0,58071.228070175435,06700,#229,Ciudad de México
"Bajío 315, Roma Sur, Cuauhtémoc, Distrito Federal",Aldo,19.4029284,-99.16806,2.0,2,3.0,114.0,6270000.0,55000.0,06760,Calle Bajío,Ciudad de México
